LOT,LOT7,ACTUAL_LOT,WAFER_ID,LAYER,WAFER_KEY,INSPECTION_TIME,DEFECT_ID,CLASS,FINEBIN,WAFER_X_MM,WAFER_Y_MM,IMAGE_COUNT,SUBENTITY,RECIPE,SUBENTITY_END_TIME,INSPECT_TIME,INSPECT_TOOL,PILOT_STATUS,SUM_NCDD,STATUS,BEEP_NCDD,SMP_NCDD
D5059600,D505960,D5059600,GG2ZS485JKB2,8M6CL,6177852,2025-06-20 18:03:58,49,SMALL_PARTICLE,LOWCONF,118.640886,27.47632,4,AME427_PM3,P_78_GABON,2025-06-20 17:11:32,2025-06-20 18:03:58,BPD454,POR,0.017921,BSL,0.0,0.017921
D5059600,D505960,D5059600,GG2ZS485JKB2,8M6CL,6177852,2025-06-20 18:03:58,50,SMALL_PARTICLE,LOWCONF,118.625899,27.47357,4,AME427_PM3,P_78_GABON,2025-06-20 17:11:32,2025-06-20 18:03:58,BPD454,POR,0.017921,BSL,0.0,0.017921
D5059600,D505960,D5059600,GG2ZS485JKB2,8M6CL,6177852,2025-06-20 18:03:58,98,SMALL_PARTICLE,LOWCONF,50.206718,72.216499,4,AME427_PM3,P_78_GABON,2025-06-20 17:11:32,2025-06-20 18:03:58,BPD454,POR,0.017921,BSL,0.0,0.017921
D5059600,D505960,D5059600,GG2ZS485JKB2,8M6CL,6177852,2025-06-20 18:03:58,179,SMALL_PARTICLE,LOWCONF,-18.877686,-55.112094,4,AME427_PM3,P_78_GABON,2025-06-20 17:11:32,2025-06-20 18:03:58,BPD454,POR,0.017921,BSL,0.0,0.017921
D5059600,D505960,D5059600,GH5YB412JKF1,8M6CL,6177862,2025-06-20 18:03:58,16,SMALL_PARTICLE,LOWCONF,4.200232,-2.385222,4,AME427_PM4,P_78_GABON,2025-06-20 17:02:17,2025-06-20 18:03:58,BPD454,POR,0.014723,BSL,0.0,0.014723
D5059600,D505960,D5059600,GH5YB409JKA7,8M6CL,6177812,2025-06-20 18:03:58,1494,BEEP,LOWCONF,79.761871,-75.057205,4,AME427_PM4,P_78_GABON,2025-06-20 17:16:11,2025-06-20 18:03:58,BPD454,POR,0.009396,BSL,0.009396,0.0
D5059600,D505960,D5059600,GH5YB409JKA7,8M6CL,6177812,2025-06-20 18:03:58,1495,BEEP,LOWCONF,116.148092,-74.982835,4,AME427_PM4,P_78_GABON,2025-06-20 17:16:11,2025-06-20 18:03:58,BPD454,POR,0.009396,BSL,0.009396,0.0
D5059600,D505960,D5059600,GH5YB413JKC0,8M6CL,6177908,2025-06-20 18:03:58,211,SMALL_PARTICLE,LOWCONF,58.343625,68.884436,4,AME427_PM4,P_78_GABON,2025-06-20 17:20:48,2025-06-20 18:03:58,BPD454,POR,0.014767,BSL,0.0,0.014767
D5059600,D505960,D5059600,GH5YB413JKC0,8M6CL,6177908,2025-06-20 18:03:58,250,SMALL_PARTICLE,LOWCONF,-4.72437,79.552448,4,AME427_PM4,P_78_GABON,2025-06-20 17:20:48,2025-06-20 18:03:58,BPD454,POR,0.014767,BSL,0.0,0.014767
D5059600,D505960,D5059600,GG2ZS485JKB2,8M6CL,6177852,2025-06-20 18:03:58,940,SMALL_PARTICLE,LOWCONF,-100.25112,-60.287749,4,AME427_PM3,P_78_GABON,2025-06-20 17:11:32,2025-06-20 18:03:58,BPD454,POR,0.017921,BSL,0.0,0.017921
D5059600,D505960,D5059600,GH5YB413JKC0,8M6CL,6177908,2025-06-20 18:03:58,316,SMALL_PARTICLE,LOWCONF,36.817601,119.035519,4,AME427_PM4,P_78_GABON,2025-06-20 17:20:48,2025-06-20 18:03:58,BPD454,POR,0.014767,BSL,0.0,0.014767
D5059600,D505960,D5059600,GH5YB413JKC0,8M6CL,6177908,2025-06-20 18:03:58,332,SMALL_PARTICLE,LOWCONF,-52.695051,123.261058,4,AME427_PM4,P_78_GABON,2025-06-20 17:20:48,2025-06-20 18:03:58,BPD454,POR,0.014767,BSL,0.0,0.014767
D5118410,D511841,D5118410,MC4CA340WAF3,8M5CL,6390025,2025-06-21 07:24:42,75565,SMALL_PARTICLE,SMALL_PARTICLE,-129.769568,-29.868568,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-21 04:56:51,2025-06-21 07:24:42,BPD442,ICCR2+CV+GF,0.014334,BSL,0.0,0.014334
D5118410,D511841,D5118410,MC4CA340WAF3,8M5CL,6390025,2025-06-21 07:24:42,77162,SMALL_PARTICLE,LOWCONF,97.31798,-31.273208,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-21 04:56:51,2025-06-21 07:24:42,BPD442,ICCR2+CV+GF,0.014334,BSL,0.0,0.014334
D5118410,D511841,D5118410,MC4CA340WAF3,8M5CL,6390025,2025-06-21 07:24:42,78565,SMALL_PARTICLE,SMALL_PARTICLE,125.617941,-32.915372,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-21 04:56:51,2025-06-21 07:24:42,BPD442,ICCR2+CV+GF,0.014334,BSL,0.0,0.014334
D5118410,D511841,D5118410,MC4CA340WAF3,8M5CL,6390025,2025-06-21 07:24:42,97193,SMALL_PARTICLE,LOWCONF,-31.635324,-88.288057,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-21 04:56:51,2025-06-21 07:24:42,BPD442,ICCR2+CV+GF,0.014334,BSL,0.0,0.014334
D5059600,D505960,D5059600,GH5YB412JKF1,8M6CL,6177862,2025-06-20 18:03:58,3706,SMALL_PARTICLE,LOWCONF,60.457176,-38.744034,4,AME427_PM4,P_78_GABON,2025-06-20 17:02:17,2025-06-20 18:03:58,BPD454,POR,0.014723,BSL,0.0,0.014723
D5059600,D505960,D5059600,GH5YB412JKF1,8M6CL,6177862,2025-06-20 18:03:58,3800,SMALL_PARTICLE,LOWCONF,-2.934949,-83.076806,4,AME427_PM4,P_78_GABON,2025-06-20 17:02:17,2025-06-20 18:03:58,BPD454,POR,0.014723,BSL,0.0,0.014723
D5059600,D505960,D5059600,GH5YB412JKF1,8M6CL,6177862,2025-06-20 18:03:58,3821,SMALL_PARTICLE,LOWCONF,-52.697231,-90.130998,4,AME427_PM4,P_78_GABON,2025-06-20 17:02:17,2025-06-20 18:03:58,BPD454,POR,0.014723,BSL,0.0,0.014723
D508EPM0,D508EPM,D508EPM0,MC24Y125WAB6,8M6CL,6301506,2025-06-21 03:29:17,43014,BEEP,LOWCONF,43.851828,-64.785682,4,AME403_PM4,P_78_GABON_B15,2025-06-21 02:39:13,2025-06-21 03:29:17,BPD458,POR+CV,0.006591,BSL,0.006591,0.0
D5118410,D511841,D5118410,MC4EP119WAG5,8M5CL,6390023,2025-06-21 07:24:42,52569,SMALL_PARTICLE,LOWCONF,-63.250974,-39.962872,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-21 05:39:07,2025-06-21 07:24:42,BPD442,ICCR2+CV+GF,0.003609,BSL,0.0,0.003609
D5118410,D511841,D5118410,MC4EP208WAE3,8M5CL,6390003,2025-06-21 07:24:42,47508,SMALL_PARTICLE,LOWCONF,-41.105095,91.956104,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-21 05:07:27,2025-06-21 07:24:42,BPD442,ICCR2+CV+GF,0.003584,BSL,0.0,0.003584
D5048450,D504845,D5048450,A11G1330SLA5,8M6CL,6145444,2025-06-23 19:47:49,532,SMALL_PARTICLE,SMALL_PARTICLE,-42.392309,-133.546841,4,AME411_PM2,P_78_GABON_R1,2025-06-23 17:45:32,2025-06-23 19:47:49,BPD432,ICCR2,0.003584,BSL,0.0,0.003584
D5048450,D504845,D5048450,A11G1066SLF3,8M6CL,6145574,2025-06-23 19:47:49,8,BEEP,BEEP,16.712026,-17.026789,4,AME411_PM2,P_78_GABON_R1,2025-06-23 17:52:37,2025-06-23 19:47:49,BPD432,ICCR2,0.007167,BSL,0.007167,0.0
D5048450,D504845,D5048450,A11G1066SLF3,8M6CL,6145574,2025-06-23 19:47:49,10,BEEP,BEEP,17.764736,-16.446866,4,AME411_PM2,P_78_GABON_R1,2025-06-23 17:52:37,2025-06-23 19:47:49,BPD432,ICCR2,0.007167,BSL,0.007167,0.0
D5048450,D504845,D5048450,A11G1068SLG4,8M6CL,6145545,2025-06-23 19:47:49,56,SMALL_PARTICLE,SMALL_PARTICLE,-53.58846,42.821769,4,AME411_PM2,P_78_GABON_R1,2025-06-23 17:49:04,2025-06-23 19:47:49,BPD432,ICCR2,0.003584,BSL,0.0,0.003584
D5178940,D517894,D5178940,MC5LL103WAF3,8M5CL,6614807,2025-06-24 22:35:44,16223,SMALL_PARTICLE,LOWCONF,93.505975,13.623173,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-24 21:24:35,2025-06-24 22:35:44,BPD450,ICCR2+CV+GF,0.008121,BSL,0.0,0.008121
D5178940,D517894,D5178940,MC5LL103WAF3,8M5CL,6614807,2025-06-24 22:35:44,47465,SMALL_PARTICLE,LOWCONF,28.494492,127.462025,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-24 21:24:35,2025-06-24 22:35:44,BPD450,ICCR2+CV+GF,0.008121,BSL,0.0,0.008121
D5178940,D517894,D5178940,MC5LL026WAF7,8M5CL,6614987,2025-06-24 22:35:44,3666,SMALL_PARTICLE,SMALL_PARTICLE,45.522173,-11.64182,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-24 21:31:52,2025-06-24 22:35:44,BPD450,ICCR2+CV+GF,0.017918,BSL,0.003584,0.014334
D5178940,D517894,D5178940,MC5LL026WAF7,8M5CL,6614987,2025-06-24 22:35:44,22332,SMALL_PARTICLE,SMALL_PARTICLE,-58.853392,89.435178,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-24 21:31:52,2025-06-24 22:35:44,BPD450,ICCR2+CV+GF,0.017918,BSL,0.003584,0.014334
D5178940,D517894,D5178940,MC5LL026WAF7,8M5CL,6614987,2025-06-24 22:35:44,25192,BEEP,BEEP,-51.617985,96.428171,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-24 21:31:52,2025-06-24 22:35:44,BPD450,ICCR2+CV+GF,0.017918,BSL,0.003584,0.014334
D5178940,D517894,D5178940,MC5LL026WAF7,8M5CL,6614987,2025-06-24 22:35:44,29926,SMALL_PARTICLE,SMALL_PARTICLE,11.064873,107.034152,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-24 21:31:52,2025-06-24 22:35:44,BPD450,ICCR2+CV+GF,0.017918,BSL,0.003584,0.014334
D5178940,D517894,D5178940,MC5LL026WAF7,8M5CL,6614987,2025-06-24 22:35:44,95836,SMALL_PARTICLE,SMALL_PARTICLE,6.957909,134.298662,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-24 21:31:52,2025-06-24 22:35:44,BPD450,ICCR2+CV+GF,0.017918,BSL,0.003584,0.014334
D5078930,D507893,D5078930,GM1CK077JKC6,8M6CL,6240917,2025-06-27 05:49:16,10231,BEEP,BEEP,-22.439648,133.509736,4,AME419_PM3,P_78_GABON,2025-06-27 04:49:19,2025-06-27 05:49:16,BPD444,POR+CV,0.003609,BSL,0.003609,0.0
D5078930,D507893,D5078930,GM1CK076JKF7,8M6CL,6240983,2025-06-27 05:49:16,218,BEEP,BEEP,16.354075,-15.98471,4,AME419_PM3,P_78_GABON,2025-06-27 04:53:33,2025-06-27 05:49:16,BPD444,POR+CV,0.010751,BSL,0.010751,0.0
D5078930,D507893,D5078930,GM1CK076JKF7,8M6CL,6240983,2025-06-27 05:49:16,132,BEEP,BEEP,16.82483,-18.045075,4,AME419_PM3,P_78_GABON,2025-06-27 04:53:33,2025-06-27 05:49:16,BPD444,POR+CV,0.010751,BSL,0.010751,0.0
D4398390,D439839,D4398390,A0WWD367SLA3,8M5CL,5496830,2025-06-27 17:16:55,64,BEEP,BEEP,132.035743,20.555518,5,AME423_PM3,P_78_GABON_B10_R3,2025-06-27 15:29:37,2025-06-27 17:16:55,BPD442,ICCR2+CV+GF,0.003663,BSL,0.003663,0.0
D5078930,D507893,D5078930,GM1CK076JKF7,8M6CL,6240983,2025-06-27 05:49:16,41511,BEEP,BEEP,16.986863,-30.791462,4,AME419_PM3,P_78_GABON,2025-06-27 04:53:33,2025-06-27 05:49:16,BPD444,POR+CV,0.010751,BSL,0.010751,0.0
D4398390,D439839,D4398390,A0WWD199SLC0,8M5CL,5496847,2025-06-27 17:16:55,3,BEEP,BEEP,-11.12924,1.975534,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-27 15:33:15,2025-06-27 17:16:55,BPD442,ICCR2+CV+GF,0.007325,BSL,0.007325,0.0
D4398390,D439839,D4398390,A0WWD187SLD6,8M5CL,5496811,2025-06-27 17:16:55,24,SMALL_PARTICLE,LOWCONF,42.685208,19.328356,5,AME423_PM3,P_78_GABON_B10_R3,2025-06-27 15:40:29,2025-06-27 17:16:55,BPD442,ICCR2+CV+GF,0.003663,BSL,0.0,0.003663
D4398390,D439839,D4398390,A0WWD199SLC0,8M5CL,5496847,2025-06-27 17:16:55,1788,BEEP,BEEP,-106.494851,-42.731018,5,AME423_PM4,P_78_GABON_B10_R3,2025-06-27 15:33:15,2025-06-27 17:16:55,BPD442,ICCR2+CV+GF,0.007325,BSL,0.007325,0.0
D5109540,D510954,D5109540,GM3BE686JKD5,8M5CL,6358826,2025-06-28 06:14:04,3801,BEEP,ILD_HOLE_TEAROUT,-50.961844,86.125063,5,AME423_PM3,P_78_GABON_B10_R3,2025-06-28 05:36:23,2025-06-28 06:14:04,BPD432,ICCR2+CV+GF,0.003584,BSL,0.003584,0.0
D4358090,D435809,D4358090,KH54H751WFB1,8M6CL,5333585,2025-06-30 23:15:02,129,SMALL_PARTICLE,SMALL_PARTICLE,143.183193,2.076098,4,AME403_PM1,P_78_GABON,2025-06-30 21:59:10,2025-06-30 23:15:02,BPD444,POR+CV,0.003294,BSL,0.0,0.003294
D4358090,D435809,D4358090,KH54H817WFA3,8M6CL,5333492,2025-06-30 23:15:02,83898,BEEP,BEEP,107.220004,75.309274,4,AME403_PM2,P_78_GABON,2025-06-30 21:45:42,2025-06-30 23:15:02,BPD444,POR+CV,0.003294,BSL,0.003294,0.0
D4358090,D435809,D4358090,KH54H773WFD7,8M6CL,5333433,2025-06-30 23:15:02,97022,SMALL_PARTICLE,SMALL_PARTICLE,62.804128,-114.011754,4,AME403_PM2,P_78_GABON,2025-06-30 21:54:51,2025-06-30 23:15:02,BPD444,POR+CV,0.003294,BSL,0.0,0.003294
D5018860,D501886,D5018860,GL1AU277JKF7,8M6CL,6026608,2025-04-25 07:32:58,59653,BEEP,BEEP,-133.023998,17.462912,5,AME425_PM3,P_78_GABON,2025-04-25 06:48:10,2025-04-25 07:32:58,BPD432,POR+GF,0.003609,BSL,0.003609,0.0
D5018860,D501886,D5018860,GL0BJ644JKC5,8M6CL,6026572,2025-04-25 07:32:58,67,SMALL_PARTICLE,SMALL_PARTICLE,-107.681365,-16.700104,5,AME425_PM4,P_78_GABON,2025-04-25 06:48:10,2025-04-25 07:32:58,BPD432,POR+CV,0.028668,HIGHFLIER,0.0,0.028668
D5018860,D501886,D5018860,GL0BJ644JKC5,8M6CL,6026572,2025-04-25 07:32:58,351,SMALL_PARTICLE,SMALL_PARTICLE,-29.508414,39.776793,5,AME425_PM4,P_78_GABON,2025-04-25 06:48:10,2025-04-25 07:32:58,BPD432,POR+CV,0.028668,HIGHFLIER,0.0,0.028668
D5018860,D501886,D5018860,GL0BJ644JKC5,8M6CL,6026572,2025-04-25 07:32:58,359,SMALL_PARTICLE,SMALL_PARTICLE,-31.551716,41.038054,5,AME425_PM4,P_78_GABON,2025-04-25 06:48:10,2025-04-25 07:32:58,BPD432,POR+CV,0.028668,HIGHFLIER,0.0,0.028668
D5018860,D501886,D5018860,GL0BJ644JKC5,8M6CL,6026572,2025-04-25 07:32:58,375,SMALL_PARTICLE,SMALL_PARTICLE,-28.378582,42.193331,5,AME425_PM4,P_78_GABON,2025-04-25 06:48:10,2025-04-25 07:32:58,BPD432,POR+CV,0.028668,HIGHFLIER,0.0,0.028668
D5018860,D501886,D5018860,GL0BJ644JKC5,8M6CL,6026572,2025-04-25 07:32:58,378,SMALL_PARTICLE,SMALL_PARTICLE,83.450535,43.142258,5,AME425_PM4,P_78_GABON,2025-04-25 06:48:10,2025-04-25 07:32:58,BPD432,POR+CV,0.028668,HIGHFLIER,0.0,0.028668
D5018860,D501886,D5018860,GL0BJ644JKC5,8M6CL,6026572,2025-04-25 07:32:58,397,SMALL_PARTICLE,SMALL_PARTICLE,-6.175953,44.630266,5,AME425_PM4,P_78_GABON,2025-04-25 06:48:10,2025-04-25 07:32:58,BPD432,POR+CV,0.028668,HIGHFLIER,0.0,0.028668
D5018860,D501886,D5018860,GL0BJ644JKC5,8M6CL,6026572,2025-04-25 07:32:58,25580,SMALL_PARTICLE,SMALL_PARTICLE,-7.495406,133.615338,5,AME425_PM4,P_78_GABON,2025-04-25 06:48:10,2025-04-25 07:32:58,BPD432,POR+CV,0.028668,HIGHFLIER,0.0,0.028668
D5018860,D501886,D5018860,GL0BJ644JKC5,8M6CL,6026572,2025-04-25 07:32:58,25896,SMALL_PARTICLE,SMALL_PARTICLE,49.141291,-74.756083,5,AME425_PM4,P_78_GABON,2025-04-25 06:48:10,2025-04-25 07:32:58,BPD432,POR+CV,0.028668,HIGHFLIER,0.0,0.028668
D5018860,D501886,D5018860,GL1AU324JKG5,8M6CL,6026613,2025-04-25 07:32:58,564,SMALL_PARTICLE,SMALL_PARTICLE,104.249697,33.11481,5,AME425_PM4,P_78_GABON,2025-04-25 06:26:39,2025-04-25 07:32:58,BPD432,POR+CV,0.010751,BSL,0.0,0.010751
D5018860,D501886,D5018860,GL1AU324JKG5,8M6CL,6026613,2025-04-25 07:32:58,1275,SMALL_PARTICLE,SMALL_PARTICLE,65.044643,113.791704,5,AME425_PM4,P_78_GABON,2025-04-25 06:26:39,2025-04-25 07:32:58,BPD432,POR+CV,0.010751,BSL,0.0,0.010751
D5018860,D501886,D5018860,GL1AU324JKG5,8M6CL,6026613,2025-04-25 07:32:58,1947,SMALL_PARTICLE,SMALL_PARTICLE,-92.998868,-78.417218,5,AME425_PM4,P_78_GABON,2025-04-25 06:26:39,2025-04-25 07:32:58,BPD432,POR+CV,0.010751,BSL,0.0,0.010751
D5018860,D501886,D5018860,GL1AU278JKC6,8M6CL,6026628,2025-04-25 07:32:58,76,BEEP,BEEP,4.196109,-16.431878,5,AME425_PM3,P_78_GABON,2025-04-25 06:43:51,2025-04-25 07:32:58,BPD432,POR+GF,0.021502,HIGHFLIER,0.003584,0.017918
D5018860,D501886,D5018860,GL1AU278JKC6,8M6CL,6026628,2025-04-25 07:32:58,536,SMALL_PARTICLE,SMALL_PARTICLE,-0.561954,41.157397,5,AME425_PM3,P_78_GABON,2025-04-25 06:43:51,2025-04-25 07:32:58,BPD432,POR+GF,0.021502,HIGHFLIER,0.003584,0.017918
D5018860,D501886,D5018860,GL1AU278JKC6,8M6CL,6026628,2025-04-25 07:32:58,577,SMALL_PARTICLE,SMALL_PARTICLE,-76.119961,45.382907,5,AME425_PM3,P_78_GABON,2025-04-25 06:43:51,2025-04-25 07:32:58,BPD432,POR+GF,0.021502,HIGHFLIER,0.003584,0.017918
D5018860,D501886,D5018860,GL1AU278JKC6,8M6CL,6026628,2025-04-25 07:32:58,647,SMALL_PARTICLE,SMALL_PARTICLE,67.139077,82.925636,5,AME425_PM3,P_78_GABON,2025-04-25 06:43:51,2025-04-25 07:32:58,BPD432,POR+GF,0.021502,HIGHFLIER,0.003584,0.017918
D5018860,D501886,D5018860,GL1AU278JKC6,8M6CL,6026628,2025-04-25 07:32:58,921,SMALL_PARTICLE,SMALL_PARTICLE,41.613556,109.763317,5,AME425_PM3,P_78_GABON,2025-04-25 06:43:51,2025-04-25 07:32:58,BPD432,POR+GF,0.021502,HIGHFLIER,0.003584,0.017918
D5018860,D501886,D5018860,GL1AU278JKC6,8M6CL,6026628,2025-04-25 07:32:58,1267,SMALL_PARTICLE,SMALL_PARTICLE,28.09853,-64.738771,5,AME425_PM3,P_78_GABON,2025-04-25 06:43:51,2025-04-25 07:32:58,BPD432,POR+GF,0.021502,HIGHFLIER,0.003584,0.017918
D5018860,D501886,D5018860,GL1AU276JKB5,8M6CL,6026580,2025-04-25 07:32:58,11709,SMALL_PARTICLE,SMALL_PARTICLE,-83.9149,45.84983,5,AME425_PM4,P_78_GABON,2025-04-25 06:35:15,2025-04-25 07:32:58,BPD432,POR+CV,0.025085,HIGHFLIER,0.003584,0.021501
D5038720,D503872,D5038720,GN9GJ353JDF3,8M6CL,6093080,2025-04-25 19:49:31,162,SMALL_PARTICLE,SMALL_PARTICLE,40.085037,-66.645985,5,AME411_PM2,P_78_GABON_R1,2025-04-25 18:15:21,2025-04-25 19:49:31,BPD444,ICCR2,0.003584,BSL,0.0,0.003584
D5038720,D503872,D5038720,GN9GJ352JDB1,8M6CL,6093100,2025-04-25 19:49:31,540,BEEP,BEEP,10.247238,-88.582079,5,AME411_PM2,P_78_GABON_R1,2025-04-25 17:53:15,2025-04-25 19:49:31,BPD444,ICCR2,0.003553,BSL,0.003553,0.0
D5038720,D503872,D5038720,GN9GJ356JDD3,8M6CL,6093064,2025-04-25 21:49:42,159,SMALL_PARTICLE,SMALL_PARTICLE,59.900554,110.142258,5,AME411_PM2,P_78_GABON_R1,2025-04-25 18:11:37,2025-04-25 21:49:42,BPD446,ICCR2,0.003553,BSL,0.0,0.003553
D5028700,D502870,D5028700,GK3TW044JKF6,8M5CL,6055209,2025-04-28 19:47:40,14437,SMALL_PARTICLE,SMALL_PARTICLE,-16.812419,39.11105,9,AME417_PM3,P_78_GABON_B10_R3,2025-04-28 18:00:37,2025-04-28 19:47:40,BPD436,CCMR2+ICCR2+CV,0.003584,BSL,0.0,0.003584
D5028850,D502885,D5028850,GF6HQ303JKG0,8M6CL,6058314,2025-04-26 17:11:34,8,SMALL_PARTICLE,SMALL_PARTICLE,22.00482,-9.947779,5,AME427_PM1,P_78_GABON,2025-04-26 15:44:39,2025-04-26 17:11:34,BPD436,POR,0.007168,BSL,0.0,0.007168
D5028850,D502885,D5028850,GF6HQ303JKG0,8M6CL,6058314,2025-04-26 17:11:34,11,SMALL_PARTICLE,SMALL_PARTICLE,13.495902,-7.864137,5,AME427_PM1,P_78_GABON,2025-04-26 15:44:39,2025-04-26 17:11:34,BPD436,POR,0.007168,BSL,0.0,0.007168
D5018860,D501886,D5018860,GL1AU276JKB5,8M6CL,6026580,2025-04-25 07:32:58,131934,SMALL_PARTICLE,SMALL_PARTICLE,-70.668724,103.776408,5,AME425_PM4,P_78_GABON,2025-04-25 06:35:15,2025-04-25 07:32:58,BPD432,POR+CV,0.025085,HIGHFLIER,0.003584,0.021501
D5018860,D501886,D5018860,GL1AU276JKB5,8M6CL,6026580,2025-04-25 07:32:58,132251,SMALL_PARTICLE,SMALL_PARTICLE,-28.77507,135.616472,5,AME425_PM4,P_78_GABON,2025-04-25 06:35:15,2025-04-25 07:32:58,BPD432,POR+CV,0.025085,HIGHFLIER,0.003584,0.021501
D5018860,D501886,D5018860,GL1AU276JKB5,8M6CL,6026580,2025-04-25 07:32:58,132264,SMALL_PARTICLE,SMALL_PARTICLE,-90.682617,-22.819004,5,AME425_PM4,P_78_GABON,2025-04-25 06:35:15,2025-04-25 07:32:58,BPD432,POR+CV,0.025085,HIGHFLIER,0.003584,0.021501
D5018860,D501886,D5018860,GL1AU276JKB5,8M6CL,6026580,2025-04-25 07:32:58,132732,SMALL_PARTICLE,SMALL_PARTICLE,75.604902,-75.945775,5,AME425_PM4,P_78_GABON,2025-04-25 06:35:15,2025-04-25 07:32:58,BPD432,POR+CV,0.025085,HIGHFLIER,0.003584,0.021501
D5018860,D501886,D5018860,GL1AU276JKB5,8M6CL,6026580,2025-04-25 07:32:58,132778,BEEP,BEEP,-48.902987,-78.113677,5,AME425_PM4,P_78_GABON,2025-04-25 06:35:15,2025-04-25 07:32:58,BPD432,POR+CV,0.025085,HIGHFLIER,0.003584,0.021501
D5018860,D501886,D5018860,GL1AU276JKB5,8M6CL,6026580,2025-04-25 07:32:58,132969,SMALL_PARTICLE,SMALL_PARTICLE,-84.508853,-91.359333,5,AME425_PM4,P_78_GABON,2025-04-25 06:35:15,2025-04-25 07:32:58,BPD432,POR+CV,0.025085,HIGHFLIER,0.003584,0.021501
D5028560,D502856,D5028560,GK1YX293JKE3,8M6CL,6054145,2025-04-29 15:38:08,1725,BEEP,BEEP,-116.090187,-57.910744,5,AME409_PM6,P_78_GABON,2025-04-29 13:47:37,2025-04-29 15:38:08,BPD448,POR+CV,0.003609,BSL,0.003609,0.0
D5028560,D502856,D5028560,GK1YX438JKE2,8M6CL,6054057,2025-04-29 15:38:08,1290,SMALL_PARTICLE,SMALL_PARTICLE,27.077864,133.684912,5,AME409_PM5,P_78_GABON,2025-04-29 13:43:17,2025-04-29 15:38:08,BPD448,POR+CV+GF,0.003584,BSL,0.0,0.003584
D5028560,D502856,D5028560,GK1YX434JKC0,8M6CL,6054060,2025-04-29 15:38:08,12409,SMALL_PARTICLE,SMALL_PARTICLE,20.004562,-129.713437,5,AME409_PM6,P_78_GABON,2025-04-29 14:04:59,2025-04-29 15:38:08,BPD448,POR+CV,0.007167,BSL,0.0,0.007167
D5028560,D502856,D5028560,GK1YX434JKC0,8M6CL,6054060,2025-04-29 15:38:08,12430,SMALL_PARTICLE,SMALL_PARTICLE,15.39891,-131.041755,5,AME409_PM6,P_78_GABON,2025-04-29 14:04:59,2025-04-29 15:38:08,BPD448,POR+CV,0.007167,BSL,0.0,0.007167
D5028560,D502856,D5028560,GK1YX436JKD1,8M6CL,6054062,2025-04-29 15:38:08,550,SMALL_PARTICLE,SMALL_PARTICLE,78.395096,43.070721,5,AME409_PM5,P_78_GABON,2025-04-29 14:04:59,2025-04-29 15:38:08,BPD448,POR+CV+GF,0.007167,BSL,0.0,0.007167
D5028560,D502856,D5028560,GK1YX436JKD1,8M6CL,6054062,2025-04-29 15:38:08,611,SMALL_PARTICLE,SMALL_PARTICLE,84.628228,47.974128,5,AME409_PM5,P_78_GABON,2025-04-29 14:04:59,2025-04-29 15:38:08,BPD448,POR+CV+GF,0.007167,BSL,0.0,0.007167
D434Y880,D434Y88,D434Y880,KH4HB016WFA0,8M6CL,5307810,2025-04-29 21:48:27,32602,SMALL_PARTICLE,SMALL_PARTICLE,-40.530179,-137.429908,5,AME409_PM6,P_78_GABON,2025-04-29 20:52:20,2025-04-29 21:48:27,BPD444,POR+CV,0.006592,BSL,0.0,0.006592
D4519530,D451953,D4519530,GK6YB273JKD7,8M5CL,5954681,2025-04-30 03:03:08,24,BEEP,BEEP,-120.350035,11.980058,5,AME423_PM3,P_78_GABON_B10_R3,2025-04-30 01:54:37,2025-04-30 03:03:08,BPD448,ICCR2,0.003663,BSL,0.003663,0.0
D4519530,D451953,D4519530,GK6YB275JKF0,8M5CL,5954662,2025-04-30 03:03:08,24,SMALL_PARTICLE,SMALL_PARTICLE,65.011593,-39.358396,5,AME423_PM4,P_78_GABON_B10_R3,2025-04-30 01:47:19,2025-04-30 03:03:08,BPD448,ICCR2+GF,0.003663,BSL,0.0,0.003663
D4519530,D451953,D4519530,GK6YB221JKC3,8M5CL,5954702,2025-04-30 03:03:08,35,SMALL_PARTICLE,SMALL_PARTICLE,65.707596,-100.156418,5,AME423_PM3,P_78_GABON_B10_R3,2025-04-30 01:58:15,2025-04-30 03:03:08,BPD448,ICCR2,0.003663,BSL,0.0,0.003663
D4519530,D451953,D4519530,GK6YB220JKF4,8M5CL,5954705,2025-04-30 03:03:08,28,SMALL_PARTICLE,SMALL_PARTICLE,-109.587408,48.115497,5,AME423_PM3,P_78_GABON_B10_R3,2025-04-30 02:05:32,2025-04-30 03:03:08,BPD448,ICCR2,0.007265,BSL,0.0,0.007265
